current,left,current_abb,left_abb,count,year
Rhode Island,Maine,RI,ME,436,2017
Rhode Island,Maryland,RI,MD,259,2017
Rhode Island,Massachusetts,RI,MA,11929,2017
Rhode Island,Michigan,RI,MI,193,2017
Rhode Island,Minnesota,RI,MN,0,2017
Rhode Island,Mississippi,RI,MS,166,2017
Rhode Island,Missouri,RI,MO,154,2017
Rhode Island,Montana,RI,MT,423,2017
Rhode Island,Nebraska,RI,NE,0,2017
Rhode Island,Nevada,RI,NV,0,2017
Rhode Island,New Hampshire,RI,NH,492,2017
Rhode Island,New Jersey,RI,NJ,2331,2017
Rhode Island,New Mexico,RI,NM,77,2017
Rhode Island,New York,RI,NY,2273,2017
Rhode Island,North Carolina,RI,NC,271,2017
Rhode Island,North Dakota,RI,ND,0,2017
Rhode Island,Ohio,RI,OH,99,2017
Rhode Island,Oklahoma,RI,OK,0,2017
Rhode Island,Oregon,RI,OR,0,2017
Rhode Island,Pennsylvania,RI,PA,497,2017
Rhode Island,Puerto Rico,RI,NA,306,2017
Rhode Island,Rhode Island,RI,RI,NA,2017
Rhode Island,South Carolina,RI,SC,202,2017
Rhode Island,South Dakota,RI,SD,0,2017
Rhode Island,Tennessee,RI,TN,295,2017
Rhode Island,Texas,RI,TX,980,2017
Rhode Island,Utah,RI,UT,211,2017
Rhode Island,Vermont,RI,VT,93,2017
Rhode Island,Virginia,RI,VA,1643,2017
Rhode Island,Washington,RI,WA,1215,2017
Rhode Island,West Virginia,RI,WV,0,2017
Rhode Island,Wisconsin,RI,WI,233,2017
Rhode Island,Wyoming,RI,WY,0,2017
South Carolina,California,SC,CA,7618,2017
South Carolina,Colorado,SC,CO,1756,2017
South Carolina,Connecticut,SC,CT,3427,2017
South Carolina,Alabama,SC,AL,2133,2017
South Carolina,Alaska,SC,AK,0,2017
South Carolina,Arizona,SC,AZ,2380,2017
South Carolina,Arkansas,SC,AR,232,2017
South Carolina,Delaware,SC,DE,464,2017
South Carolina,District of Columbia,SC,DC,322,2017
South Carolina,Florida,SC,FL,14723,2017
South Carolina,Foreign Country4,SC,OR,18103,2017
South Carolina,Georgia,SC,GA,12686,2017
South Carolina,Hawaii,SC,HI,298,2017
South Carolina,Idaho,SC,ID,408,2017
South Carolina,Illinois,SC,IL,3918,2017
South Carolina,Indiana,SC,IN,2940,2017
South Carolina,Iowa,SC,IA,154,2017
South Carolina,Kansas,SC,KS,826,2017
South Carolina,Kentucky,SC,KY,2444,2017
South Carolina,Louisiana,SC,LA,1606,2017
South Carolina,Maine,SC,ME,516,2017
South Carolina,Maryland,SC,MD,3276,2017
South Carolina,Massachusetts,SC,MA,2607,2017
South Carolina,Michigan,SC,MI,2673,2017
South Carolina,Minnesota,SC,MN,870,2017
South Carolina,Mississippi,SC,MS,1144,2017
South Carolina,Missouri,SC,MO,3347,2017
South Carolina,Montana,SC,MT,506,2017
South Carolina,Nebraska,SC,NE,523,2017
South Carolina,Nevada,SC,NV,1369,2017
South Carolina,New Hampshire,SC,NH,1013,2017
South Carolina,New Jersey,SC,NJ,7658,2017
South Carolina,New Mexico,SC,NM,524,2017
South Carolina,New York,SC,NY,11504,2017
South Carolina,North Carolina,SC,NC,28542,2017
South Carolina,North Dakota,SC,ND,76,2017
South Carolina,Ohio,SC,OH,4867,2017
South Carolina,Oklahoma,SC,OK,689,2017
South Carolina,Oregon,SC,OR,148,2017
South Carolina,Pennsylvania,SC,PA,6964,2017
South Carolina,Puerto Rico,SC,NA,1506,2017
South Carolina,Rhode Island,SC,RI,284,2017
South Carolina,South Carolina,SC,SC,NA,2017
South Carolina,South Dakota,SC,SD,82,2017
South Carolina,Tennessee,SC,TN,4263,2017
South Carolina,Texas,SC,TX,9001,2017
South Carolina,Utah,SC,UT,842,2017
South Carolina,Vermont,SC,VT,14,2017
South Carolina,Virginia,SC,VA,8778,2017
South Carolina,Washington,SC,WA,1420,2017
South Carolina,West Virginia,SC,WV,3111,2017
South Carolina,Wisconsin,SC,WI,1627,2017
South Carolina,Wyoming,SC,WY,0,2017
South Dakota,California,SD,CA,3599,2017
South Dakota,Colorado,SD,CO,1284,2017
South Dakota,Connecticut,SD,CT,0,2017
South Dakota,Alabama,SD,AL,144,2017
South Dakota,Alaska,SD,AK,183,2017
South Dakota,Arizona,SD,AZ,402,2017
South Dakota,Arkansas,SD,AR,83,2017
South Dakota,Delaware,SD,DE,0,2017
South Dakota,District of Columbia,SD,DC,0,2017
South Dakota,Florida,SD,FL,580,2017
South Dakota,Foreign Country4,SD,OR,6683,2017
South Dakota,Georgia,SD,GA,253,2017
South Dakota,Hawaii,SD,HI,531,2017
South Dakota,Idaho,SD,ID,44,2017
South Dakota,Illinois,SD,IL,177,2017
South Dakota,Indiana,SD,IN,0,2017
South Dakota,Iowa,SD,IA,2479,2017
South Dakota,Kansas,SD,KS,332,2017
South Dakota,Kentucky,SD,KY,0,2017
South Dakota,Louisiana,SD,LA,1257,2017
South Dakota,Maine,SD,ME,89,2017
South Dakota,Maryland,SD,MD,306,2017
South Dakota,Massachusetts,SD,MA,0,2017
South Dakota,Michigan,SD,MI,251,2017
South Dakota,Minnesota,SD,MN,3510,2017
South Dakota,Mississippi,SD,MS,14,2017
South Dakota,Missouri,SD,MO,384,2017
South Dakota,Montana,SD,MT,217,2017
South Dakota,Nebraska,SD,NE,2892,2017
South Dakota,Nevada,SD,NV,282,2017
South Dakota,New Hampshire,SD,NH,28,2017
South Dakota,New Jersey,SD,NJ,135,2017
South Dakota,New Mexico,SD,NM,152,2017
South Dakota,New York,SD,NY,345,2017
South Dakota,North Carolina,SD,NC,215,2017
South Dakota,North Dakota,SD,ND,1751,2017
South Dakota,Ohio,SD,OH,111,2017
South Dakota,Oklahoma,SD,OK,105,2017
South Dakota,Oregon,SD,OR,71,2017
South Dakota,Pennsylvania,SD,PA,34,2017
South Dakota,Puerto Rico,SD,NA,358,2017
South Dakota,Rhode Island,SD,RI,0,2017
South Dakota,South Carolina,SD,SC,15,2017
South Dakota,South Dakota,SD,SD,NA,2017
South Dakota,Tennessee,SD,TN,264,2017
South Dakota,Texas,SD,TX,1156,2017
South Dakota,Utah,SD,UT,170,2017
South Dakota,Vermont,SD,VT,0,2017
South Dakota,Virginia,SD,VA,364,2017
South Dakota,Washington,SD,WA,195,2017
South Dakota,West Virginia,SD,WV,0,2017
South Dakota,Wisconsin,SD,WI,974,2017
South Dakota,Wyoming,SD,WY,728,2017
Tennessee,California,TN,CA,7879,2017
Tennessee,Colorado,TN,CO,1823,2017
Tennessee,Connecticut,TN,CT,2013,2017
Tennessee,Alabama,TN,AL,9523,2017
Tennessee,Alaska,TN,AK,417,2017
Tennessee,Arizona,TN,AZ,2522,2017
Tennessee,Arkansas,TN,AR,5843,2017
Tennessee,Delaware,TN,DE,648,2017
Tennessee,District of Columbia,TN,DC,322,2017
Tennessee,Florida,TN,FL,19470,2017
Tennessee,Foreign Country4,TN,OR,23509,2017
Tennessee,Georgia,TN,GA,16865,2017
Tennessee,Hawaii,TN,HI,334,2017
Tennessee,Idaho,TN,ID,562,2017
Tennessee,Illinois,TN,IL,12376,2017
Tennessee,Indiana,TN,IN,4745,2017
Tennessee,Iowa,TN,IA,334,2017
Tennessee,Kansas,TN,KS,1796,2017
Tennessee,Kentucky,TN,KY,13138,2017
Tennessee,Louisiana,TN,LA,2614,2017
Tennessee,Maine,TN,ME,586,2017
Tennessee,Maryland,TN,MD,1497,2017
Tennessee,Massachusetts,TN,MA,1109,2017
Tennessee,Michigan,TN,MI,6535,2017
Tennessee,Minnesota,TN,MN,978,2017
Tennessee,Mississippi,TN,MS,8830,2017
Tennessee,Missouri,TN,MO,3819,2017
Tennessee,Montana,TN,MT,212,2017
Tennessee,Nebraska,TN,NE,515,2017
Tennessee,Nevada,TN,NV,854,2017
Tennessee,New Hampshire,TN,NH,0,2017
Tennessee,New Jersey,TN,NJ,1209,2017
Tennessee,New Mexico,TN,NM,1193,2017
Tennessee,New York,TN,NY,5413,2017
Tennessee,North Carolina,TN,NC,8892,2017
Tennessee,North Dakota,TN,ND,0,2017
Tennessee,Ohio,TN,OH,5934,2017
Tennessee,Oklahoma,TN,OK,2680,2017
Tennessee,Oregon,TN,OR,881,2017
Tennessee,Pennsylvania,TN,PA,4677,2017
Tennessee,Puerto Rico,TN,NA,979,2017
Tennessee,Rhode Island,TN,RI,47,2017
Tennessee,South Carolina,TN,SC,2911,2017
Tennessee,South Dakota,TN,SD,210,2017
Tennessee,Tennessee,TN,TN,NA,2017
Tennessee,Texas,TN,TX,12904,2017
Tennessee,Utah,TN,UT,652,2017
Tennessee,Vermont,TN,VT,235,2017
Tennessee,Virginia,TN,VA,11339,2017
Tennessee,Washington,TN,WA,1789,2017
Tennessee,West Virginia,TN,WV,996,2017
Tennessee,Wisconsin,TN,WI,1426,2017
Tennessee,Wyoming,TN,WY,362,2017
Texas,California,TX,CA,63174,2017
Texas,Colorado,TX,CO,20023,2017
Texas,Connecticut,TX,CT,2363,2017
Texas,Alabama,TX,AL,10235,2017
Texas,Alaska,TX,AK,3543,2017
Texas,Arizona,TX,AZ,14875,2017
Texas,Arkansas,TX,AR,14222,2017
Texas,Delaware,TX,DE,297,2017
Texas,District of Columbia,TX,DC,1307,2017
Texas,Florida,TX,FL,33740,2017
Texas,Foreign Country4,TX,OR,215582,2017
Texas,Georgia,TX,GA,16182,2017
Texas,Hawaii,TX,HI,6376,2017
Texas,Idaho,TX,ID,2536,2017
Texas,Illinois,TX,IL,26214,2017
Texas,Indiana,TX,IN,9510,2017
Texas,Iowa,TX,IA,6086,2017
Texas,Kansas,TX,KS,11649,2017
Texas,Kentucky,TX,KY,6561,2017
Texas,Louisiana,TX,LA,28700,2017
Texas,Maine,TX,ME,648,2017
Texas,Maryland,TX,MD,9793,2017
Texas,Massachusetts,TX,MA,5502,2017
Texas,Michigan,TX,MI,7030,2017
Texas,Minnesota,TX,MN,8715,2017
Texas,Mississippi,TX,MS,11199,2017
Texas,Missouri,TX,MO,13881,2017
Texas,Montana,TX,MT,650,2017
Texas,Nebraska,TX,NE,2689,2017
Texas,Nevada,TX,NV,7599,2017
Texas,New Hampshire,TX,NH,638,2017
Texas,New Jersey,TX,NJ,7460,2017
Texas,New Mexico,TX,NM,16395,2017
Texas,New York,TX,NY,20664,2017
Texas,North Carolina,TX,NC,13288,2017
Texas,North Dakota,TX,ND,1605,2017
Texas,Ohio,TX,OH,13300,2017
Texas,Oklahoma,TX,OK,20573,2017
Texas,Oregon,TX,OR,3725,2017
Texas,Pennsylvania,TX,PA,12684,2017
Texas,Puerto Rico,TX,NA,5105,2017
Texas,Rhode Island,TX,RI,10,2017
Texas,South Carolina,TX,SC,6123,2017
Texas,South Dakota,TX,SD,1498,2017
Texas,Tennessee,TX,TN,11630,2017
Texas,Texas,TX,TX,NA,2017
Texas,Utah,TX,UT,9131,2017
Texas,Vermont,TX,VT,662,2017
Texas,Virginia,TX,VA,15436,2017
Texas,Washington,TX,WA,14646,2017
Texas,West Virginia,TX,WV,1353,2017
Texas,Wisconsin,TX,WI,7443,2017
Texas,Wyoming,TX,WY,948,2017
Utah,California,UT,CA,17020,2017
Utah,Colorado,UT,CO,4625,2017
Utah,Connecticut,UT,CT,283,2017
Utah,Alabama,UT,AL,644,2017
Utah,Alaska,UT,AK,660,2017
Utah,Arizona,UT,AZ,8144,2017
Utah,Arkansas,UT,AR,177,2017
Utah,Delaware,UT,DE,0,2017
Utah,District of Columbia,UT,DC,501,2017
Utah,Florida,UT,FL,1044,2017
Utah,Foreign Country4,UT,OR,24643,2017
Utah,Georgia,UT,GA,2218,2017
Utah,Hawaii,UT,HI,1532,2017
Utah,Idaho,UT,ID,6742,2017
Utah,Illinois,UT,IL,1810,2017
Utah,Indiana,UT,IN,829,2017
Utah,Iowa,UT,IA,81,2017
Utah,Kansas,UT,KS,367,2017
Utah,Kentucky,UT,KY,1068,2017
Utah,Louisiana,UT,LA,317,2017
Utah,Maine,UT,ME,151,2017
Utah,Maryland,UT,MD,1127,2017
Utah,Massachusetts,UT,MA,650,2017
Utah,Michigan,UT,MI,604,2017
Utah,Minnesota,UT,MN,1716,2017
Utah,Mississippi,UT,MS,361,2017
Utah,Missouri,UT,MO,2070,2017
Utah,Montana,UT,MT,2043,2017
Utah,Nebraska,UT,NE,580,2017
Utah,Nevada,UT,NV,5948,2017
Utah,New Hampshire,UT,NH,0,2017
Utah,New Jersey,UT,NJ,976,2017
Utah,New Mexico,UT,NM,1781,2017
Utah,New York,UT,NY,1770,2017
Utah,North Carolina,UT,NC,1253,2017
Utah,North Dakota,UT,ND,2184,2017
Utah,Ohio,UT,OH,1944,2017
Utah,Oklahoma,UT,OK,919,2017
Utah,Oregon,UT,OR,4102,2017
Utah,Pennsylvania,UT,PA,987,2017
Utah,Puerto Rico,UT,NA,0,2017
Utah,Rhode Island,UT,RI,0,2017
Utah,South Carolina,UT,SC,1259,2017
Utah,South Dakota,UT,SD,0,2017
Utah,Tennessee,UT,TN,972,2017
Utah,Texas,UT,TX,6536,2017
Utah,Utah,UT,UT,NA,2017
Utah,Vermont,UT,VT,204,2017
Utah,Virginia,UT,VA,3187,2017
Utah,Washington,UT,WA,5270,2017
Utah,West Virginia,UT,WV,142,2017
Utah,Wisconsin,UT,WI,1064,2017
Utah,Wyoming,UT,WY,1722,2017
Vermont,California,VT,CA,1246,2017
Vermont,Colorado,VT,CO,689,2017
Vermont,Connecticut,VT,CT,839,2017
Vermont,Alabama,VT,AL,0,2017
Vermont,Alaska,VT,AK,203,2017
Vermont,Arizona,VT,AZ,132,2017
Vermont,Arkansas,VT,AR,0,2017
Vermont,Delaware,VT,DE,14,2017
Vermont,District of Columbia,VT,DC,261,2017
Vermont,Florida,VT,FL,1645,2017
Vermont,Foreign Country4,VT,OR,3118,2017
Vermont,Georgia,VT,GA,80,2017
Vermont,Hawaii,VT,HI,83,2017
Vermont,Idaho,VT,ID,0,2017
Vermont,Illinois,VT,IL,1317,2017
Vermont,Indiana,VT,IN,0,2017
Vermont,Iowa,VT,IA,80,2017
Vermont,Kansas,VT,KS,61,2017
Vermont,Kentucky,VT,KY,0,2017
Vermont,Louisiana,VT,LA,149,2017
Vermont,Maine,VT,ME,624,2017
Vermont,Maryland,VT,MD,278,2017
Vermont,Massachusetts,VT,MA,3975,2017
Vermont,Michigan,VT,MI,352,2017
Vermont,Minnesota,VT,MN,75,2017
Vermont,Mississippi,VT,MS,0,2017
Vermont,Missouri,VT,MO,0,2017
Vermont,Montana,VT,MT,21,2017
Vermont,Nebraska,VT,NE,101,2017
Vermont,Nevada,VT,NV,301,2017
Vermont,New Hampshire,VT,NH,1690,2017
Vermont,New Jersey,VT,NJ,699,2017
Vermont,New Mexico,VT,NM,60,2017
Vermont,New York,VT,NY,2758,2017
Vermont,North Carolina,VT,NC,291,2017
Vermont,North Dakota,VT,ND,0,2017
Vermont,Ohio,VT,OH,44,2017
Vermont,Oklahoma,VT,OK,14,2017
Vermont,Oregon,VT,OR,344,2017
Vermont,Pennsylvania,VT,PA,483,2017
Vermont,Puerto Rico,VT,NA,125,2017
Vermont,Rhode Island,VT,RI,432,2017
Vermont,South Carolina,VT,SC,87,2017
Vermont,South Dakota,VT,SD,32,2017
Vermont,Tennessee,VT,TN,179,2017
Vermont,Texas,VT,TX,485,2017
Vermont,Utah,VT,UT,130,2017
Vermont,Vermont,VT,VT,NA,2017
Vermont,Virginia,VT,VA,636,2017
Vermont,Washington,VT,WA,181,2017
Vermont,West Virginia,VT,WV,48,2017
Vermont,Wisconsin,VT,WI,106,2017
Vermont,Wyoming,VT,WY,643,2017
Virginia,California,VA,CA,14509,2017
Virginia,Colorado,VA,CO,4644,2017
Virginia,Connecticut,VA,CT,3368,2017
Virginia,Alabama,VA,AL,2341,2017
Virginia,Alaska,VA,AK,736,2017
Virginia,Arizona,VA,AZ,2587,2017
Virginia,Arkansas,VA,AR,1184,2017
Virginia,Delaware,VA,DE,2107,2017
Virginia,District of Columbia,VA,DC,10088,2017
Virginia,Florida,VA,FL,17864,2017
Virginia,Foreign Country4,VA,OR,71815,2017
Virginia,Georgia,VA,GA,8708,2017
Virginia,Hawaii,VA,HI,4947,2017
Virginia,Idaho,VA,ID,107,2017
Virginia,Illinois,VA,IL,6515,2017
Virginia,Indiana,VA,IN,1565,2017
Virginia,Iowa,VA,IA,1535,2017
Virginia,Kansas,VA,KS,2771,2017
Virginia,Kentucky,VA,KY,2765,2017
Virginia,Louisiana,VA,LA,2705,2017
Virginia,Maine,VA,ME,1135,2017
Virginia,Maryland,VA,MD,25578,2017
Virginia,Massachusetts,VA,MA,3493,2017
Virginia,Michigan,VA,MI,2991,2017
Virginia,Minnesota,VA,MN,2010,2017
Virginia,Mississippi,VA,MS,1060,2017
Virginia,Missouri,VA,MO,2657,2017
Virginia,Montana,VA,MT,227,2017
Virginia,Nebraska,VA,NE,1054,2017
Virginia,Nevada,VA,NV,1691,2017
Virginia,New Hampshire,VA,NH,1310,2017
Virginia,New Jersey,VA,NJ,8992,2017
Virginia,New Mexico,VA,NM,2344,2017
Virginia,New York,VA,NY,12614,2017
Virginia,North Carolina,VA,NC,26277,2017
Virginia,North Dakota,VA,ND,222,2017
Virginia,Ohio,VA,OH,4754,2017
Virginia,Oklahoma,VA,OK,3453,2017
Virginia,Oregon,VA,OR,511,2017
Virginia,Pennsylvania,VA,PA,13350,2017
Virginia,Puerto Rico,VA,NA,1318,2017
Virginia,Rhode Island,VA,RI,1453,2017
Virginia,South Carolina,VA,SC,6923,2017
Virginia,South Dakota,VA,SD,494,2017
Virginia,Tennessee,VA,TN,4121,2017
Virginia,Texas,VA,TX,15596,2017
Virginia,Utah,VA,UT,2123,2017
Virginia,Vermont,VA,VT,963,2017
Virginia,Virginia,VA,VA,NA,2017
Virginia,Washington,VA,WA,5488,2017
Virginia,West Virginia,VA,WV,5294,2017
Virginia,Wisconsin,VA,WI,961,2017
Virginia,Wyoming,VA,WY,305,2017
Washington,California,WA,CA,52484,2017
Washington,Colorado,WA,CO,8473,2017
Washington,Connecticut,WA,CT,1310,2017
Washington,Alabama,WA,AL,1605,2017
Washington,Alaska,WA,AK,7532,2017
Washington,Arizona,WA,AZ,11733,2017
Washington,Arkansas,WA,AR,1074,2017
Washington,Delaware,WA,DE,943,2017
Washington,District of Columbia,WA,DC,1441,2017
Washington,Florida,WA,FL,10311,2017
Washington,Foreign Country4,WA,OR,61405,2017
Washington,Georgia,WA,GA,5375,2017
Washington,Hawaii,WA,HI,4855,2017
Washington,Idaho,WA,ID,9963,2017
Washington,Illinois,WA,IL,8848,2017
Washington,Indiana,WA,IN,1171,2017
Washington,Iowa,WA,IA,867,2017
Washington,Kansas,WA,KS,2249,2017
Washington,Kentucky,WA,KY,394,2017
Washington,Louisiana,WA,LA,2401,2017
Washington,Maine,WA,ME,564,2017
Washington,Maryland,WA,MD,2623,2017
Washington,Massachusetts,WA,MA,3690,2017
Washington,Michigan,WA,MI,3834,2017
Washington,Minnesota,WA,MN,3192,2017
Washington,Mississippi,WA,MS,245,2017
Washington,Missouri,WA,MO,2985,2017
Washington,Montana,WA,MT,4593,2017
Washington,Nebraska,WA,NE,849,2017
Washington,Nevada,WA,NV,4398,2017
Washington,New Hampshire,WA,NH,405,2017
Washington,New Jersey,WA,NJ,3702,2017
Washington,New Mexico,WA,NM,2156,2017
Washington,New York,WA,NY,6217,2017
Washington,North Carolina,WA,NC,6893,2017
Washington,North Dakota,WA,ND,1249,2017
Washington,Ohio,WA,OH,3520,2017
Washington,Oklahoma,WA,OK,3507,2017
Washington,Oregon,WA,OR,28013,2017
Washington,Pennsylvania,WA,PA,4611,2017
Washington,Puerto Rico,WA,NA,88,2017
Washington,Rhode Island,WA,RI,1606,2017
Washington,South Carolina,WA,SC,3920,2017
Washington,South Dakota,WA,SD,279,2017
Washington,Tennessee,WA,TN,1295,2017
Washington,Texas,WA,TX,14096,2017
Washington,Utah,WA,UT,7603,2017
Washington,Vermont,WA,VT,503,2017
Washington,Virginia,WA,VA,7976,2017
Washington,Washington,WA,WA,NA,2017
Washington,West Virginia,WA,WV,547,2017
Washington,Wisconsin,WA,WI,2106,2017
Washington,Wyoming,WA,WY,581,2017
West Virginia,California,WV,CA,563,2017
West Virginia,Colorado,WV,CO,463,2017
West Virginia,Connecticut,WV,CT,41,2017
West Virginia,Alabama,WV,AL,239,2017
West Virginia,Alaska,WV,AK,121,2017
West Virginia,Arizona,WV,AZ,13,2017
West Virginia,Arkansas,WV,AR,0,2017
West Virginia,Delaware,WV,DE,360,2017
West Virginia,District of Columbia,WV,DC,287,2017
West Virginia,Florida,WV,FL,2635,2017
West Virginia,Foreign Country4,WV,OR,2988,2017
West Virginia,Georgia,WV,GA,649,2017
West Virginia,Hawaii,WV,HI,0,2017
West Virginia,Idaho,WV,ID,119,2017
West Virginia,Illinois,WV,IL,194,2017
West Virginia,Indiana,WV,IN,492,2017
West Virginia,Iowa,WV,IA,182,2017
West Virginia,Kansas,WV,KS,405,2017
West Virginia,Kentucky,WV,KY,904,2017
West Virginia,Louisiana,WV,LA,157,2017
West Virginia,Maine,WV,ME,39,2017
West Virginia,Maryland,WV,MD,4715,2017
West Virginia,Massachusetts,WV,MA,197,2017
West Virginia,Michigan,WV,MI,805,2017
West Virginia,Minnesota,WV,MN,161,2017
West Virginia,Mississippi,WV,MS,346,2017
West Virginia,Missouri,WV,MO,0,2017
West Virginia,Montana,WV,MT,26,2017
West Virginia,Nebraska,WV,NE,287,2017
West Virginia,Nevada,WV,NV,30,2017
West Virginia,New Hampshire,WV,NH,217,2017
West Virginia,New Jersey,WV,NJ,534,2017
West Virginia,New Mexico,WV,NM,0,2017
West Virginia,New York,WV,NY,547,2017
West Virginia,North Carolina,WV,NC,2944,2017
West Virginia,North Dakota,WV,ND,0,2017
West Virginia,Ohio,WV,OH,5544,2017
West Virginia,Oklahoma,WV,OK,186,2017
West Virginia,Oregon,WV,OR,30,2017
West Virginia,Pennsylvania,WV,PA,4945,2017
West Virginia,Puerto Rico,WV,NA,103,2017
West Virginia,Rhode Island,WV,RI,91,2017
West Virginia,South Carolina,WV,SC,612,2017
West Virginia,South Dakota,WV,SD,0,2017
West Virginia,Tennessee,WV,TN,1266,2017
West Virginia,Texas,WV,TX,2175,2017
West Virginia,Utah,WV,UT,456,2017
West Virginia,Vermont,WV,VT,0,2017
West Virginia,Virginia,WV,VA,5388,2017
West Virginia,Washington,WV,WA,469,2017
West Virginia,West Virginia,WV,WV,NA,2017
West Virginia,Wisconsin,WV,WI,173,2017
West Virginia,Wyoming,WV,WY,0,2017
Wisconsin,California,WI,CA,4741,2017
Wisconsin,Colorado,WI,CO,2101,2017
Wisconsin,Connecticut,WI,CT,282,2017
Wisconsin,Alabama,WI,AL,757,2017
Wisconsin,Alaska,WI,AK,389,2017
Wisconsin,Arizona,WI,AZ,1702,2017
Wisconsin,Arkansas,WI,AR,601,2017
Wisconsin,Delaware,WI,DE,401,2017
Wisconsin,District of Columbia,WI,DC,146,2017
Wisconsin,Florida,WI,FL,5505,2017
Wisconsin,Foreign Country4,WI,OR,20492,2017
Wisconsin,Georgia,WI,GA,1797,2017
Wisconsin,Hawaii,WI,HI,279,2017
Wisconsin,Idaho,WI,ID,260,2017
Wisconsin,Illinois,WI,IL,26963,2017
Wisconsin,Indiana,WI,IN,2274,2017
Wisconsin,Iowa,WI,IA,3018,2017
Wisconsin,Kansas,WI,KS,443,2017
Wisconsin,Kentucky,WI,KY,881,2017
Wisconsin,Louisiana,WI,LA,1047,2017
Wisconsin,Maine,WI,ME,904,2017
Wisconsin,Maryland,WI,MD,597,2017
Wisconsin,Massachusetts,WI,MA,654,2017
Wisconsin,Michigan,WI,MI,4993,2017
Wisconsin,Minnesota,WI,MN,19873,2017
Wisconsin,Mississippi,WI,MS,853,2017
Wisconsin,Missouri,WI,MO,2204,2017
Wisconsin,Montana,WI,MT,445,2017
Wisconsin,Nebraska,WI,NE,432,2017
Wisconsin,Nevada,WI,NV,410,2017
Wisconsin,New Hampshire,WI,NH,190,2017
Wisconsin,New Jersey,WI,NJ,1351,2017
Wisconsin,New Mexico,WI,NM,861,2017
Wisconsin,New York,WI,NY,1337,2017
Wisconsin,North Carolina,WI,NC,2253,2017
Wisconsin,North Dakota,WI,ND,575,2017
Wisconsin,Ohio,WI,OH,2174,2017
Wisconsin,Oklahoma,WI,OK,643,2017
Wisconsin,Oregon,WI,OR,708,2017
Wisconsin,Pennsylvania,WI,PA,2136,2017
Wisconsin,Puerto Rico,WI,NA,2541,2017
Wisconsin,Rhode Island,WI,RI,52,2017
Wisconsin,South Carolina,WI,SC,857,2017
Wisconsin,South Dakota,WI,SD,145,2017
Wisconsin,Tennessee,WI,TN,1682,2017
Wisconsin,Texas,WI,TX,5375,2017
Wisconsin,Utah,WI,UT,2141,2017
Wisconsin,Vermont,WI,VT,105,2017
Wisconsin,Virginia,WI,VA,1671,2017
Wisconsin,Washington,WI,WA,2531,2017
Wisconsin,West Virginia,WI,WV,507,2017
Wisconsin,Wisconsin,WI,WI,NA,2017
Wisconsin,Wyoming,WI,WY,273,2017
Wyoming,California,WY,CA,2344,2017
Wyoming,Colorado,WY,CO,4254,2017
Wyoming,Connecticut,WY,CT,190,2017
Wyoming,Alabama,WY,AL,264,2017
Wyoming,Alaska,WY,AK,152,2017
Wyoming,Arizona,WY,AZ,220,2017
Wyoming,Arkansas,WY,AR,722,2017
Wyoming,Delaware,WY,DE,240,2017
Wyoming,District of Columbia,WY,DC,0,2017
Wyoming,Florida,WY,FL,148,2017
Wyoming,Foreign Country4,WY,OR,2403,2017
Wyoming,Georgia,WY,GA,0,2017
Wyoming,Hawaii,WY,HI,0,2017
Wyoming,Idaho,WY,ID,600,2017
Wyoming,Illinois,WY,IL,163,2017
Wyoming,Indiana,WY,IN,18,2017
Wyoming,Iowa,WY,IA,511,2017
Wyoming,Kansas,WY,KS,107,2017
Wyoming,Kentucky,WY,KY,0,2017
Wyoming,Louisiana,WY,LA,134,2017
Wyoming,Maine,WY,ME,0,2017
Wyoming,Maryland,WY,MD,113,2017
Wyoming,Massachusetts,WY,MA,0,2017
Wyoming,Michigan,WY,MI,93,2017
Wyoming,Minnesota,WY,MN,478,2017
Wyoming,Mississippi,WY,MS,0,2017
Wyoming,Missouri,WY,MO,286,2017
Wyoming,Montana,WY,MT,1375,2017
Wyoming,Nebraska,WY,NE,473,2017
Wyoming,Nevada,WY,NV,359,2017
Wyoming,New Hampshire,WY,NH,11,2017
Wyoming,New Jersey,WY,NJ,125,2017
Wyoming,New Mexico,WY,NM,7,2017
Wyoming,New York,WY,NY,110,2017
Wyoming,North Carolina,WY,NC,205,2017
Wyoming,North Dakota,WY,ND,357,2017
Wyoming,Ohio,WY,OH,66,2017
Wyoming,Oklahoma,WY,OK,315,2017
Wyoming,Oregon,WY,OR,151,2017
Wyoming,Pennsylvania,WY,PA,98,2017
Wyoming,Puerto Rico,WY,NA,0,2017
Wyoming,Rhode Island,WY,RI,0,2017
Wyoming,South Carolina,WY,SC,0,2017
Wyoming,South Dakota,WY,SD,310,2017
Wyoming,Tennessee,WY,TN,178,2017
Wyoming,Texas,WY,TX,979,2017
Wyoming,Utah,WY,UT,733,2017
Wyoming,Vermont,WY,VT,0,2017
Wyoming,Virginia,WY,VA,843,2017
Wyoming,Washington,WY,WA,759,2017
Wyoming,West Virginia,WY,WV,0,2017
Wyoming,Wisconsin,WY,WI,20,2017
Wyoming,Wyoming,WY,WY,NA,2017
Puerto Rico,California,NA,CA,1567,2017
Puerto Rico,Colorado,NA,CO,0,2017
Puerto Rico,Connecticut,NA,CT,1300,2017
Puerto Rico,Alabama,NA,AL,888,2017
Puerto Rico,Alaska,NA,AK,5,2017
